0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020036230737994704	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0201133011265856
0.0	0.0	0.0	0.007233490268595747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.00029053449412474596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019206189483760776	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0012546887457934555	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023305072252455906	0.0	0.0	0.0	2.642451938612188e-254	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034477877596865796	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004014953009389926	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00940786145834319	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004091098374321772	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030879379461580406	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011881135929949999
0.0	0.0	0.0	4.691487020824289e-32	7.693366656284893e-253	0.007536919802812323	5.688725249216245e-301	3.3477253583363913e-110	1.1525278637913511e-28	0.0	0.0	0.0	2.8501901380263947e-24	0.0
0.0	0.004349387234980372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2165772119007384e-295	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00929904125811865	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011881135929949999
0.0	6.8003803531124465e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.08949670042177674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0005161509703432572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.004258031424470549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.8861960487280374e-08	9.892269305321854e-308	0.052596420239527666	6.48083183917483e-153	8.75597112924347e-29	0.0011793561088115556	0.0	0.0	0.0	0.00010525240499690079	0.00467635934566127
0.0	0.0	0.0	0.0025844872062341555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01048561746914258	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.359381125215413e-07	0.0	0.0	0.0	0.0	0.0
0.0	1.4535541426194246e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02736523782267285	1.2997917245821933e-271	0.0	0.0	8.536649181213847e-290	0.00637849299252668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	9.441607634201534e-46	7.23658717974128e-41	7.62268299134505e-50	4.386345869079272e-10	1.9271436988160475e-273	3.3941065087963486e-90	0.0008381752402151195	7.8532376725089e-298	0.0	0.0	5.400092770165051e-26	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.848965698778175e-05	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004141625700774069
0.0	0.0	0.0	0.0	1.6644410569741266e-287	0.0035819631508863777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.007656286254642403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.042399533199024e-20	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013859136629814574
0.0	0.0	0.0	0.0	1.716460349965395e-309	0.002473051116835535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0011043872266432e-15	0.0	0.0	0.0
0.0	0.0	0.0	0.0058293838588605994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.722546421209317e-25	3.0434789614019875e-175	0.0	9.587970991764584e-249	0.004683495598083971	2.2298213785488773e-11	0.0	0.0	0.0	3.53899708729696e-16	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034477877596865796	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.004780775179303945	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.289337667678284e-10	7.323573288284736e-06	3.034548053859278e-10	5.880930251284948e-09	1.3370362547734797e-05	1.6417521078956414e-10	1.0853364621837365e-05	2.442370078827616e-08	5.1067077049815695e-06	5.83645501863851e-06	0.002182908311841491	1.1840783352954674e-06	5.655548577302584e-09	2.420695546605088e-19
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009407861432924608	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010344322066221908
0.0	0.0	0.0	0.0	0.0	0.0	0.0005802966767669494	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.0413111808742604e-274	0.0	0.006164539853092895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.006570962959595422	0.0	0.0008371969815674337	0.0	3.184038231218544e-05	0.0	0.0003232959570423741	8.183777692842344e-197	0.0	0.0	0.0	2.854959669791607e-191	0.0
0.0	0.004636768672311015	0.0	2.1988068964847248e-85	1.2653509923048518e-289	0.0	0.0	1.6963974496679007e-144	0.0028665727941779412	0.0	0.0	0.0	2.7006034955742027e-48	0.0
5.746934941715065e-263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015191019231902228	0.0	0.0	0.0	0.0035337024793270708	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019896283313409753	0.0	0.0	0.0	0.0
1.4905545617865988e-267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019120740212005805	0.0	0.0	0.0	0.0	0.0
0.0	8.434398776272295e-50	0.0	1.5872227508308977e-73	1.2702259646781703e-238	0.005493304713090566	0.0	5.439709170564146e-215	2.798280343911315e-43	0.0	0.0	0.0	1.2237329941078246e-53	0.0
0.0	8.344402447729325e-265	9.95808638385315e-168	1.1644345091101901e-09	2.2270432737742042e-08	0.0	1.307495640874903e-10	0.014139498279458967	8.727264527337386e-11	0.0	0.0	0.0	6.61479820621373e-15	0.0
1.1011372097073419e-32	5.389429901401288e-76	0.0	0.0	0.0	0.0	0.0	5.725491577617609e-14	3.404655167261593e-66	0.00891767297058653	0.0	0.0	0.005526890920714345	0.0
4.532791888004481e-185	2.3420311423815728e-08	0.0	0.0	4.6169003488610966e-178	0.0	0.0	0.0027267767119535545	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.005183247499245332	0.0	0.0	0.0	0.0	1.593199430891975e-66	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.1552507180323467e-28	0.0	0.000587803549191127	0.004448322691406634	0.0	9.616615768868795e-33	8.062804581608365e-195	0.0	0.0	0.0	3.236844194033092e-213	0.0
3.4987800852660064e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.036112877905968e-72	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.010097250658542762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	9.886013374539742e-180	0.0	0.0	0.012837924214288397	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034477877596865796	0.0	0.0	0.0	0.0
0.0	1.272373179090292e-169	0.0	0.0	0.0	0.0	2.968084184913152e-164	4.341045318531448e-291	5.3023061279138066e-80	0.0	0.0	0.0	6.457008449523146e-304	0.0
0.0	0.0	0.0047150410293568725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	6.2791024368759195e-24	0.0	0.0	8.123424354853335e-244	1.652785851432331e-56	1.1734976445620197e-06	0.0	0.0	0.0	1.1287273416550151e-07	0.06989737738721587
3.3682688299649975e-37	0.0016004251232659883	6.2221193102085835e-50	4.001921058825112e-54	1.56145168541913e-22	4.04581562431296e-39	1.1557936786116502e-21	1.0364929262682955e-36	0.003711428564022979	5.998128170778264e-05	2.8499743968701227e-20	0.0076518347567304055	4.771019888613383e-71	1.890860045914939e-46
